Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,speed,timestamp
0.0,76.0,109.0,340.0,15.25,197.0,7.25,0.0,76.0,9.95,292.20000000000005,2.043,0.0,120.0,0.0,2019-08-17 11:50:41
0.0,76.0,109.0,338.0,15.25,197.0,7.25,0.0,79.0,12.77,292.6,2.473,0.0,124.0,0.0,2019-08-17 11:50:42
0.0,79.0,105.0,320.0,13.75,244.0,7.125,0.0,79.0,15.47,293.0,2.659,0.0,127.0,0.0,2019-08-17 11:50:43
0.0,79.0,105.0,306.0,13.625,267.0,7.0,0.0,79.0,18.11,293.4,2.659,0.0,128.0,0.0,2019-08-17 11:50:44
0.0,79.0,105.0,294.0,13.625,288.0,7.0,0.0,77.0,20.89,293.79999999999995,2.846,0.0,129.0,0.0,2019-08-17 11:50:45
0.0,78.0,105.0,294.0,13.5,287.0,8.0,0.0,78.0,23.74,294.20000000000005,2.827,0.0,130.0,0.0,2019-08-17 11:50:46
0.0,78.0,105.0,296.0,13.5,283.0,8.0,0.0,77.0,26.15,294.4,2.79,0.0,131.0,0.0,2019-08-17 11:50:47
0.0,76.0,109.0,298.0,14.125,277.0,8.375,0.0,75.0,26.15,298.6,2.659,0.0,133.0,0.0,2019-08-17 11:50:49
0.0,76.0,109.0,302.0,14.125,266.0,8.375,0.0,74.0,28.68,298.6,2.557,0.0,135.0,0.0,2019-08-17 11:50:50
0.0,74.0,116.0,306.0,14.5,259.0,8.625,0.0,74.0,30.79,299.6,2.501,0.0,135.0,0.0,2019-08-17 11:50:51
0.0,74.0,117.0,310.0,14.375,254.0,8.5,0.0,74.0,33.14,299.6,2.454,0.0,136.0,0.0,2019-08-17 11:50:52
0.0,75.0,116.0,306.0,14.5,261.0,8.5,0.0,75.0,36.1,299.20000000000005,2.51,0.0,137.0,0.0,2019-08-17 11:50:53
0.0,75.0,117.0,306.0,14.5,268.0,8.375,0.0,75.0,38.65,298.4,2.529,0.0,136.0,0.0,2019-08-17 11:50:54
0.0,76.0,116.0,304.0,14.25,276.0,8.25,0.0,76.0,41.14,297.6,2.566,0.0,137.0,0.0,2019-08-17 11:50:55
1.0,76.0,116.0,302.0,14.0,287.0,8.0,0.0,76.0,43.31,296.6,2.641,0.0,137.0,0.0,2019-08-17 11:50:56
1.0,76.0,116.0,302.0,13.875,293.0,8.0,0.0,76.0,45.81,297.0,2.678,0.0,137.0,0.0,2019-08-17 11:50:57
1.0,76.0,115.0,300.0,14.0,293.0,8.0,0.0,76.0,47.81,297.4,2.669,0.0,138.0,0.0,2019-08-17 11:50:58
1.0,76.0,114.0,300.0,14.0,290.0,8.125,0.0,76.0,49.82,297.4,2.659,0.0,138.0,0.0,2019-08-17 11:50:59
0.0,76.0,114.0,306.0,14.125,282.0,8.0,0.0,76.0,51.8,297.20000000000005,2.566,0.0,138.0,0.0,2019-08-17 11:51:00
0.0,76.0,114.0,308.0,14.5,275.0,8.125,0.0,76.0,53.64,296.79999999999995,2.482,0.0,139.0,0.0,2019-08-17 11:51:01
0.0,76.0,114.0,310.0,14.75,270.0,8.375,0.0,76.0,55.29,296.4,2.417,0.0,139.0,0.0,2019-08-17 11:51:02
0.0,74.0,114.0,314.0,14.875,271.0,8.625,0.0,74.0,57.28,295.79999999999995,2.333,0.0,139.0,0.0,2019-08-17 11:51:03
0.0,74.0,114.0,318.0,14.875,271.0,8.625,0.0,74.0,59.24,295.4,2.267,0.0,138.0,0.0,2019-08-17 11:51:04
0.0,73.0,115.0,320.0,15.0,272.0,8.5,0.0,73.0,61.2,294.79999999999995,2.221,0.0,137.0,0.0,2019-08-17 11:51:05
0.0,73.0,115.0,324.0,15.0,269.0,8.5,0.0,72.0,63.3,294.20000000000005,2.146,0.0,136.0,0.0,2019-08-17 11:51:06
0.0,73.0,115.0,328.0,15.0,269.0,8.5,0.0,72.0,65.22,293.6,2.109,0.0,136.0,0.0,2019-08-17 11:51:07
0.0,73.0,116.0,328.0,15.125,269.0,8.625,0.0,73.0,66.95,293.0,2.109,0.0,135.0,0.0,2019-08-17 11:51:08
0.0,73.0,116.0,328.0,15.25,269.0,8.625,0.0,73.0,68.81,292.4,2.099,0.0,135.0,0.0,2019-08-17 11:51:09
0.0,73.0,115.0,328.0,15.375,268.0,8.5,0.0,73.0,70.67,292.0,2.081,0.0,136.0,0.0,2019-08-17 11:51:10
0.0,73.0,115.0,328.0,15.5,267.0,8.5,0.0,73.0,72.81,291.6,2.053,0.0,137.0,0.0,2019-08-17 11:51:11
0.0,73.0,115.0,328.0,15.5,269.0,8.5,0.0,73.0,74.79,291.4,2.025,0.0,137.0,0.0,2019-08-17 11:51:12
0.0,73.0,115.0,326.0,15.75,272.0,8.625,0.0,73.0,76.8,291.20000000000005,2.034,0.0,136.0,0.0,2019-08-17 11:51:13
0.0,73.0,115.0,326.0,15.5,277.0,8.625,0.0,73.0,79.05,291.0,2.081,0.0,135.0,0.0,2019-08-17 11:51:14
0.0,73.0,115.0,326.0,15.0,279.0,8.625,0.0,73.0,81.34,291.0,2.118,0.0,135.0,0.0,2019-08-17 11:51:15
0.0,74.0,115.0,326.0,15.25,277.0,8.5,0.0,74.0,83.61,291.20000000000005,2.127,0.0,135.0,0.0,2019-08-17 11:51:16
0.0,74.0,115.0,324.0,15.25,278.0,8.5,0.0,74.0,85.69,291.4,2.127,0.0,136.0,0.0,2019-08-17 11:51:17
0.0,74.0,115.0,324.0,15.25,278.0,8.5,0.0,74.0,88.02,291.6,2.137,0.0,137.0,0.0,2019-08-17 11:51:18
0.0,74.0,115.0,324.0,14.875,280.0,8.5,0.0,74.0,90.32,291.79999999999995,2.155,0.0,137.0,0.0,2019-08-17 11:51:19
0.0,74.0,115.0,328.0,14.875,280.0,8.5,0.0,75.0,92.41,292.0,2.165,0.0,138.0,0.0,2019-08-17 11:51:20
0.0,74.0,114.0,328.0,15.0,278.0,8.0,0.0,74.0,94.42,292.0,2.137,0.0,139.0,0.0,2019-08-17 11:51:21
0.0,74.0,114.0,328.0,15.375,277.0,8.0,0.0,74.0,96.48,292.20000000000005,2.109,0.0,140.0,0.0,2019-08-17 11:51:22
0.0,73.0,112.0,328.0,15.125,273.0,8.0,0.0,73.0,98.63,292.6,2.062,0.0,140.0,0.0,2019-08-17 11:51:23
0.0,73.0,111.0,336.0,15.125,273.0,8.0,0.0,73.0,100.74,292.79999999999995,2.034,0.0,140.0,0.0,2019-08-17 11:51:24
0.0,74.0,111.0,338.0,14.875,279.0,7.75,0.0,74.0,103.03,293.20000000000005,2.081,0.0,139.0,0.0,2019-08-17 11:51:25
0.0,74.0,111.0,338.0,15.0,292.0,7.625,0.0,74.0,105.67,293.6,2.09,0.0,139.0,0.0,2019-08-17 11:51:26
0.0,74.0,111.0,336.0,15.0,301.0,7.625,0.0,73.0,108.57,293.79999999999995,2.127,0.0,139.0,0.0,2019-08-17 11:51:27
0.0,74.0,109.0,336.0,14.5,313.0,7.625,0.0,74.0,111.46,294.0,2.155,0.0,139.0,0.0,2019-08-17 11:51:28
1.0,76.0,108.0,332.0,14.125,331.0,7.375,0.0,76.0,114.07,294.20000000000005,2.258,0.0,140.0,0.0,2019-08-17 11:51:29
1.0,78.0,108.0,322.0,13.875,350.0,7.375,0.0,78.0,117.05,294.4,2.417,0.0,140.0,0.0,2019-08-17 11:51:30
1.0,78.0,107.0,322.0,13.75,354.0,7.375,0.0,78.0,120.09,295.0,2.547,0.0,141.0,0.0,2019-08-17 11:51:31
2.0,78.0,107.0,304.0,13.75,358.0,7.375,0.0,79.0,123.4,295.4,2.641,0.0,141.0,0.0,2019-08-17 11:51:32
1.0,79.0,108.0,298.0,14.0,366.0,7.625,0.0,79.0,126.82,295.79999999999995,2.715,0.0,142.0,0.0,2019-08-17 11:51:33
1.0,79.0,108.0,288.0,14.5,371.0,7.75,0.0,79.0,129.85,296.20000000000005,2.781,0.0,143.0,0.0,2019-08-17 11:51:34
1.0,80.0,109.0,288.0,15.0,381.0,8.0,0.0,80.0,132.96,296.4,2.865,0.0,145.0,0.0,2019-08-17 11:51:35
1.0,80.0,111.0,280.0,15.0,380.0,8.0,0.0,80.0,135.84,296.79999999999995,2.846,0.0,146.0,0.0,2019-08-17 11:51:36
1.0,79.0,112.0,280.0,15.125,375.0,8.0,0.0,79.0,138.64,297.0,2.809,0.0,146.0,0.0,2019-08-17 11:51:37
1.0,78.0,113.0,280.0,15.0,362.0,7.875,0.0,78.0,141.49,297.20000000000005,2.79,0.0,147.0,0.0,2019-08-17 11:51:38
1.0,78.0,114.0,290.0,14.5,356.0,7.875,0.0,78.0,144.38,297.4,2.762,0.0,146.0,0.0,2019-08-17 11:51:39
1.0,78.0,114.0,290.0,14.5,356.0,7.875,0.0,79.0,146.97,297.6,2.753,0.0,147.0,0.0,2019-08-17 11:51:40
1.0,79.0,114.0,296.0,14.375,348.0,7.625,0.0,79.0,149.8,297.79999999999995,2.706,0.0,147.0,0.0,2019-08-17 11:51:41
0.0,79.0,114.0,298.0,14.25,347.0,7.625,0.0,79.0,152.72,298.0,2.706,0.0,147.0,0.0,2019-08-17 11:51:42
0.0,79.0,114.0,298.0,14.125,345.0,7.625,0.0,79.0,155.19,298.20000000000005,2.706,0.0,147.0,0.0,2019-08-17 11:51:43
0.0,79.0,112.0,298.0,14.0,339.0,7.625,0.0,78.0,157.67,298.20000000000005,2.687,0.0,148.0,0.0,2019-08-17 11:51:44
0.0,78.0,112.0,298.0,14.125,339.0,7.75,0.0,79.0,160.62,298.4,2.669,0.0,148.0,0.0,2019-08-17 11:51:45
0.0,79.0,112.0,298.0,14.125,334.0,7.75,0.0,79.0,163.25,298.6,2.669,0.0,148.0,0.0,2019-08-17 11:51:46
0.0,79.0,112.0,298.0,14.375,333.0,7.875,0.0,78.0,165.88,298.79999999999995,2.659,0.0,148.0,0.0,2019-08-17 11:51:47
0.0,78.0,112.0,300.0,14.25,334.0,8.0,0.0,78.0,168.6,299.20000000000005,2.659,0.0,148.0,0.0,2019-08-17 11:51:48
0.0,78.0,112.0,302.0,14.125,332.0,7.875,0.0,78.0,171.33,299.6,2.65,0.0,148.0,0.0,2019-08-17 11:51:49
0.0,78.0,113.0,302.0,14.0,332.0,7.75,0.0,78.0,173.83,300.0,2.659,0.0,148.0,0.0,2019-08-17 11:51:50
1.0,78.0,113.0,300.0,14.0,329.0,7.75,0.0,79.0,176.69,300.20000000000005,2.641,0.0,148.0,0.0,2019-08-17 11:51:51
1.0,79.0,112.0,300.0,14.25,327.0,7.625,0.0,79.0,179.35,300.4,2.631,0.0,148.0,0.0,2019-08-17 11:51:52
1.0,79.0,112.0,300.0,14.25,325.0,7.625,0.0,78.0,181.92,300.79999999999995,2.622,0.0,148.0,0.0,2019-08-17 11:51:53
1.0,78.0,111.0,300.0,14.375,323.0,7.5,0.0,79.0,184.59,301.0,2.613,0.0,148.0,0.0,2019-08-17 11:51:54
1.0,79.0,111.0,300.0,14.5,323.0,7.375,0.0,78.0,187.15,301.20000000000005,2.585,0.0,148.0,0.0,2019-08-17 11:51:55
1.0,78.0,111.0,300.0,14.625,320.0,7.5,0.0,78.0,189.63,301.4,2.566,0.0,148.0,0.0,2019-08-17 11:51:56
1.0,78.0,111.0,300.0,14.875,315.0,7.625,0.0,78.0,192.2,301.4,2.557,0.0,147.0,0.0,2019-08-17 11:51:57
1.0,78.0,111.0,300.0,14.875,315.0,7.625,0.0,78.0,194.85,301.4,2.585,0.0,147.0,0.0,2019-08-17 11:51:58
0.0,78.0,111.0,300.0,14.625,317.0,7.625,0.0,78.0,197.3,301.4,2.585,0.0,147.0,0.0,2019-08-17 11:51:59
0.0,78.0,111.0,300.0,14.625,316.0,7.625,0.0,78.0,199.69,301.20000000000005,2.585,0.0,147.0,0.0,2019-08-17 11:52:00
0.0,78.0,111.0,300.0,14.375,315.0,7.5,0.0,78.0,202.21,301.0,2.594,0.0,147.0,0.0,2019-08-17 11:52:01
0.0,78.0,111.0,302.0,14.25,315.0,7.5,0.0,78.0,204.63,300.79999999999995,2.603,0.0,147.0,0.0,2019-08-17 11:52:02
0.0,78.0,111.0,302.0,14.25,315.0,7.5,0.0,78.0,206.96,300.79999999999995,2.585,0.0,147.0,0.0,2019-08-17 11:52:03
0.0,78.0,111.0,306.0,14.125,312.0,7.375,0.0,78.0,209.49,300.6,2.585,0.0,147.0,0.0,2019-08-17 11:52:04
0.0,78.0,110.0,308.0,14.0,311.0,7.5,0.0,79.0,212.21,300.6,2.585,0.0,147.0,0.0,2019-08-17 11:52:05
0.0,79.0,110.0,308.0,13.75,311.0,7.375,0.0,79.0,214.64,300.6,2.585,0.0,147.0,0.0,2019-08-17 11:52:06
0.0,78.0,109.0,312.0,13.625,310.0,7.375,0.0,78.0,217.22,300.6,2.585,0.0,148.0,0.0,2019-08-17 11:52:07
0.0,78.0,109.0,312.0,13.625,311.0,7.375,0.0,78.0,219.63,300.4,2.603,0.0,148.0,0.0,2019-08-17 11:52:08
0.0,78.0,109.0,316.0,13.5,307.0,7.25,0.0,78.0,221.89,300.4,2.575,0.0,149.0,0.0,2019-08-17 11:52:09
0.0,78.0,108.0,318.0,13.375,306.0,7.25,0.0,78.0,224.37,300.4,2.547,0.0,149.0,0.0,2019-08-17 11:52:10
0.0,77.0,107.0,320.0,13.25,304.0,7.125,0.0,77.0,226.89,300.4,2.538,0.0,149.0,0.0,2019-08-17 11:52:11
0.0,77.0,107.0,322.0,13.25,304.0,7.0,0.0,77.0,229.56,300.6,2.529,0.0,148.0,0.0,2019-08-17 11:52:12
0.0,77.0,107.0,322.0,13.25,306.0,7.0,0.0,77.0,232.24,300.6,2.547,0.0,148.0,0.0,2019-08-17 11:52:13
0.0,78.0,106.0,318.0,13.25,308.0,7.125,0.0,78.0,235.17,300.6,2.575,0.0,148.0,0.0,2019-08-17 11:52:14
0.0,78.0,106.0,318.0,13.125,308.0,7.125,0.0,78.0,237.8,300.6,2.585,0.0,148.0,0.0,2019-08-17 11:52:15
0.0,78.0,106.0,314.0,13.25,311.0,7.25,0.0,78.0,240.43,300.6,2.613,0.0,148.0,0.0,2019-08-17 11:52:16
0.0,79.0,106.0,312.0,13.25,317.0,7.375,0.0,79.0,243.25,300.6,2.659,0.0,148.0,0.0,2019-08-17 11:52:17
0.0,79.0,106.0,306.0,13.25,322.0,7.375,0.0,79.0,247.25,300.6,2.687,0.0,148.0,0.0,2019-08-17 11:52:18
0.0,79.0,107.0,306.0,13.5,323.0,7.375,0.0,79.0,250.61,300.6,2.687,0.0,148.0,0.0,2019-08-17 11:52:19
0.0,79.0,108.0,306.0,13.5,324.0,7.375,0.0,79.0,253.38,300.4,2.678,0.0,148.0,0.0,2019-08-17 11:52:20
0.0,79.0,108.0,306.0,13.625,323.0,7.375,0.0,79.0,256.1,300.20000000000005,2.669,0.0,149.0,0.0,2019-08-17 11:52:21
0.0,79.0,108.0,306.0,13.625,325.0,7.375,0.0,79.0,258.76,299.79999999999995,2.687,0.0,150.0,0.0,2019-08-17 11:52:22
0.0,79.0,108.0,302.0,13.625,331.0,7.375,0.0,79.0,261.61,299.6,2.725,0.0,150.0,0.0,2019-08-17 11:52:23
0.0,79.0,109.0,302.0,13.625,332.0,7.375,0.0,79.0,264.34,299.20000000000005,2.734,0.0,151.0,0.0,2019-08-17 11:52:24
0.0,79.0,109.0,304.0,13.5,331.0,7.375,0.0,79.0,266.59,298.79999999999995,2.706,0.0,150.0,0.0,2019-08-17 11:52:25
0.0,79.0,109.0,306.0,13.5,330.0,7.375,0.0,79.0,269.04,298.4,2.687,0.0,150.0,0.0,2019-08-17 11:52:26
0.0,78.0,109.0,308.0,13.375,331.0,7.375,0.0,78.0,271.73,298.20000000000005,2.687,0.0,150.0,0.0,2019-08-17 11:52:27
0.0,78.0,109.0,312.0,13.375,329.0,7.375,0.0,78.0,274.02,297.79999999999995,2.659,0.0,150.0,0.0,2019-08-17 11:52:28
0.0,78.0,109.0,312.0,13.25,329.0,7.25,0.0,78.0,275.97,297.79999999999995,2.594,0.0,151.0,0.0,2019-08-17 11:52:29
0.0,78.0,108.0,312.0,13.25,322.0,7.125,0.0,78.0,278.1,297.6,2.566,0.0,152.0,0.0,2019-08-17 11:52:30
0.0,78.0,108.0,316.0,13.25,324.0,7.125,0.0,78.0,280.56,297.4,2.575,0.0,153.0,0.0,2019-08-17 11:52:31
0.0,78.0,108.0,316.0,13.25,324.0,7.125,0.0,79.0,282.74,297.4,2.669,0.0,153.0,0.0,2019-08-17 11:52:32
0.0,79.0,107.0,316.0,13.25,341.0,7.125,0.0,79.0,285.3,297.0,2.743,0.0,152.0,0.0,2019-08-17 11:52:33
1.0,79.0,107.0,298.0,13.5,347.0,7.375,0.0,79.0,288.17,296.79999999999995,2.799,0.0,153.0,0.0,2019-08-17 11:52:34
1.0,80.0,107.0,292.0,13.75,353.0,7.5,0.0,80.0,290.98,296.4,2.855,0.0,153.0,0.0,2019-08-17 11:52:35
1.0,80.0,107.0,286.0,13.75,359.0,7.5,0.0,80.0,293.34,296.20000000000005,2.921,0.0,154.0,0.0,2019-08-17 11:52:36
1.0,80.0,109.0,286.0,13.875,365.0,7.625,0.0,80.0,295.6,296.0,2.976,0.0,155.0,0.0,2019-08-17 11:52:37
1.0,80.0,110.0,280.0,14.0,371.0,7.75,0.0,80.0,298.03,296.0,3.014,0.0,155.0,0.0,2019-08-17 11:52:38
1.0,80.0,110.0,282.0,14.0,369.0,7.75,0.0,80.0,300.49,296.0,2.976,0.0,156.0,0.0,2019-08-17 11:52:39
1.0,80.0,111.0,282.0,13.875,369.0,7.75,0.0,80.0,303.28,296.0,2.967,0.0,156.0,0.0,2019-08-17 11:52:40
1.0,80.0,113.0,286.0,13.75,368.0,7.75,0.0,80.0,306.35,296.0,2.939,0.0,156.0,0.0,2019-08-17 11:52:41
1.0,80.0,113.0,286.0,13.625,367.0,7.625,0.0,80.0,309.31,296.0,2.939,0.0,156.0,0.0,2019-08-17 11:52:42
0.0,80.0,113.0,288.0,13.625,367.0,7.5,0.0,80.0,311.98,296.20000000000005,2.939,0.0,156.0,0.0,2019-08-17 11:52:43
0.0,80.0,113.0,288.0,13.625,367.0,7.5,0.0,80.0,314.73,296.6,2.939,0.0,156.0,0.0,2019-08-17 11:52:44
0.0,80.0,113.0,290.0,13.625,363.0,7.375,0.0,80.0,317.43,297.0,2.911,0.0,156.0,0.0,2019-08-17 11:52:45
0.0,80.0,112.0,290.0,13.625,360.0,7.25,0.0,80.0,320.19,297.4,2.902,0.0,156.0,0.0,2019-08-17 11:52:46
0.0,80.0,112.0,292.0,13.625,357.0,7.375,0.0,80.0,323.05,297.79999999999995,2.874,0.0,156.0,0.0,2019-08-17 11:52:47
0.0,80.0,110.0,292.0,13.5,357.0,7.375,0.0,80.0,326.15,298.20000000000005,2.874,0.0,156.0,0.0,2019-08-17 11:52:48
0.0,80.0,110.0,294.0,13.625,357.0,7.25,0.0,80.0,329.35,298.4,2.865,0.0,156.0,0.0,2019-08-17 11:52:49
0.0,80.0,110.0,294.0,13.5,358.0,7.375,0.0,80.0,332.65,298.6,2.855,0.0,155.0,0.0,2019-08-17 11:52:50
1.0,80.0,110.0,296.0,13.5,357.0,7.375,0.0,80.0,335.53,298.79999999999995,2.846,0.0,156.0,0.0,2019-08-17 11:52:51
1.0,80.0,110.0,298.0,13.375,356.0,7.375,0.0,80.0,337.85,298.79999999999995,2.827,0.0,156.0,0.0,2019-08-17 11:52:52
0.0,80.0,110.0,300.0,13.375,352.0,7.375,0.0,80.0,340.63,299.0,2.799,0.0,156.0,0.0,2019-08-17 11:52:53
0.0,79.0,110.0,300.0,13.25,349.0,7.375,0.0,79.0,343.83,299.0,2.771,0.0,156.0,0.0,2019-08-17 11:52:54
0.0,79.0,110.0,304.0,13.25,344.0,7.375,0.0,79.0,346.53,298.79999999999995,2.734,0.0,156.0,0.0,2019-08-17 11:52:55
0.0,78.0,110.0,308.0,13.125,340.0,7.25,0.0,78.0,348.83,298.6,2.706,0.0,156.0,0.0,2019-08-17 11:52:56
0.0,78.0,109.0,312.0,13.25,332.0,7.25,0.0,78.0,351.39,298.20000000000005,2.659,0.0,156.0,0.0,2019-08-17 11:52:57
0.0,78.0,109.0,314.0,13.125,328.0,7.25,0.0,78.0,354.14,297.79999999999995,2.641,0.0,155.0,0.0,2019-08-17 11:52:58
0.0,78.0,108.0,314.0,13.125,322.0,7.375,0.0,78.0,356.78,297.6,2.594,0.0,154.0,0.0,2019-08-17 11:52:59
0.0,78.0,108.0,316.0,13.125,322.0,7.25,0.0,77.0,359.4,297.20000000000005,2.566,0.0,153.0,0.0,2019-08-17 11:53:00
0.0,77.0,108.0,322.0,13.125,315.0,7.25,0.0,77.0,362.03,296.6,2.529,0.0,153.0,0.0,2019-08-17 11:53:01
0.0,77.0,108.0,320.0,13.125,320.0,7.25,0.0,77.0,364.91,296.0,2.557,0.0,153.0,0.0,2019-08-17 11:53:02
0.0,77.0,107.0,316.0,13.125,325.0,7.125,0.0,77.0,368.05,295.20000000000005,2.603,0.0,153.0,0.0,2019-08-17 11:53:03
0.0,77.0,107.0,308.0,13.125,333.0,7.125,0.0,78.0,371.33,294.6,2.678,0.0,152.0,0.0,2019-08-17 11:53:04
0.0,79.0,107.0,302.0,13.5,340.0,7.375,0.0,79.0,374.74,294.0,2.734,0.0,152.0,0.0,2019-08-17 11:53:05
0.0,80.0,107.0,294.0,13.75,348.0,7.375,0.0,80.0,377.79,293.6,2.809,0.0,152.0,0.0,2019-08-17 11:53:06
0.0,80.0,107.0,288.0,14.0,354.0,7.375,0.0,80.0,380.76,293.4,2.865,0.0,152.0,0.0,2019-08-17 11:53:07
0.0,80.0,107.0,288.0,14.0,354.0,7.5,0.0,80.0,383.75,293.20000000000005,2.911,0.0,152.0,0.0,2019-08-17 11:53:08
0.0,80.0,109.0,288.0,14.375,364.0,7.5,0.0,80.0,386.82,293.0,2.921,0.0,152.0,0.0,2019-08-17 11:53:09
0.0,80.0,110.0,280.0,14.5,367.0,7.625,0.0,80.0,389.97,293.0,2.93,0.0,152.0,0.0,2019-08-17 11:53:10
0.0,80.0,110.0,280.0,14.5,367.0,7.5,0.0,80.0,393.55,293.0,2.921,0.0,152.0,0.0,2019-08-17 11:53:11
0.0,81.0,112.0,280.0,14.25,370.0,7.375,0.0,81.0,397.27,293.0,2.93,0.0,152.0,0.0,2019-08-17 11:53:12
0.0,81.0,112.0,282.0,14.125,374.0,7.375,0.0,81.0,400.46,293.20000000000005,2.958,0.0,152.0,0.0,2019-08-17 11:53:13
0.0,81.0,112.0,282.0,14.125,379.0,7.375,0.0,81.0,404.14,293.20000000000005,2.986,0.0,153.0,0.0,2019-08-17 11:53:14
0.0,82.0,112.0,282.0,13.875,384.0,7.375,0.0,82.0,408.03,293.4,3.004,0.0,153.0,0.0,2019-08-17 11:53:15
0.0,82.0,112.0,282.0,13.875,384.0,7.375,0.0,82.0,411.43,293.4,3.004,0.0,153.0,0.0,2019-08-17 11:53:16
0.0,82.0,111.0,282.0,13.875,384.0,7.375,0.0,81.0,414.52,293.4,2.986,0.0,154.0,0.0,2019-08-17 11:53:17
0.0,81.0,111.0,282.0,13.75,381.0,7.25,0.0,81.0,417.39,293.6,2.986,0.0,155.0,0.0,2019-08-17 11:53:18
0.0,81.0,111.0,284.0,13.75,381.0,7.375,0.0,81.0,420.22,293.6,2.976,0.0,154.0,0.0,2019-08-17 11:53:19
0.0,81.0,111.0,286.0,13.75,377.0,7.25,0.0,81.0,423.33,293.6,2.948,0.0,154.0,0.0,2019-08-17 11:53:20
0.0,81.0,111.0,286.0,13.75,377.0,7.25,0.0,81.0,426.32,293.6,2.939,0.0,155.0,0.0,2019-08-17 11:53:21
0.0,81.0,111.0,286.0,13.75,377.0,7.25,0.0,81.0,429.48,293.6,2.958,0.0,156.0,0.0,2019-08-17 11:53:22
0.0,81.0,111.0,286.0,13.875,375.0,7.25,0.0,82.0,432.52,293.6,2.986,0.0,156.0,0.0,2019-08-17 11:53:23
0.0,82.0,110.0,286.0,13.5,378.0,7.125,0.0,82.0,435.38,293.6,3.014,0.0,157.0,0.0,2019-08-17 11:53:24
0.0,82.0,110.0,284.0,13.5,378.0,7.125,0.0,82.0,438.24,293.6,3.014,0.0,157.0,0.0,2019-08-17 11:53:25
0.0,82.0,110.0,284.0,13.625,375.0,7.125,0.0,82.0,440.56,293.6,3.004,0.0,157.0,0.0,2019-08-17 11:53:26
1.0,82.0,110.0,282.0,13.625,372.0,7.125,0.0,82.0,443.05,293.6,3.014,0.0,157.0,0.0,2019-08-17 11:53:27
1.0,82.0,109.0,282.0,13.75,374.0,7.0,0.0,82.0,445.87,293.6,3.023,0.0,156.0,0.0,2019-08-17 11:53:28
1.0,82.0,109.0,282.0,13.625,374.0,7.0,0.0,82.0,448.42,293.6,3.014,0.0,157.0,0.0,2019-08-17 11:53:29
1.0,82.0,109.0,282.0,13.875,368.0,7.0,0.0,82.0,451.44,293.6,3.014,0.0,157.0,0.0,2019-08-17 11:53:30
2.0,82.0,109.0,280.0,13.875,368.0,7.0,0.0,82.0,454.4,293.6,3.023,0.0,157.0,0.0,2019-08-17 11:53:31
2.0,82.0,109.0,280.0,13.875,368.0,7.0,0.0,82.0,457.48,293.6,3.051,0.0,157.0,0.0,2019-08-17 11:53:32
2.0,82.0,109.0,280.0,13.75,368.0,7.125,0.0,82.0,460.91,293.6,3.06,0.0,158.0,0.0,2019-08-17 11:53:33
2.0,82.0,109.0,280.0,13.875,368.0,7.125,0.0,82.0,463.93,293.6,3.079,0.0,158.0,0.0,2019-08-17 11:53:34
2.0,82.0,109.0,280.0,13.875,368.0,7.125,0.0,82.0,466.61,293.6,3.088,0.0,158.0,0.0,2019-08-17 11:53:35
2.0,82.0,109.0,278.0,13.625,368.0,7.125,0.0,82.0,469.76,293.79999999999995,3.079,0.0,158.0,0.0,2019-08-17 11:53:36
2.0,82.0,109.0,280.0,13.625,368.0,7.25,0.0,82.0,472.62,293.79999999999995,3.06,0.0,158.0,0.0,2019-08-17 11:53:37
1.0,82.0,109.0,280.0,13.625,366.0,7.25,0.0,82.0,475.0,294.0,3.051,0.0,159.0,0.0,2019-08-17 11:53:38
1.0,82.0,110.0,280.0,13.625,362.0,7.25,0.0,82.0,477.48,294.0,3.042,0.0,159.0,0.0,2019-08-17 11:53:39
1.0,82.0,110.0,280.0,13.5,362.0,7.125,0.0,82.0,479.96,294.4,3.042,0.0,159.0,0.0,2019-08-17 11:53:40
1.0,82.0,110.0,284.0,13.375,361.0,7.125,0.0,82.0,482.68,294.6,3.032,0.0,159.0,0.0,2019-08-17 11:53:41
1.0,82.0,110.0,284.0,13.5,358.0,7.125,0.0,82.0,485.7,294.6,3.023,0.0,158.0,0.0,2019-08-17 11:53:42
1.0,82.0,110.0,284.0,13.625,356.0,7.25,0.0,82.0,488.68,294.79999999999995,3.042,0.0,158.0,0.0,2019-08-17 11:53:43
2.0,82.0,110.0,280.0,13.75,357.0,7.125,0.0,82.0,492.01,294.79999999999995,3.07,0.0,157.0,0.0,2019-08-17 11:53:44
2.0,82.0,110.0,280.0,13.625,361.0,7.125,0.0,82.0,495.02,294.6,3.088,0.0,157.0,0.0,2019-08-17 11:53:45
1.0,82.0,110.0,280.0,13.625,363.0,7.125,0.0,82.0,497.93,294.0,3.107,0.0,157.0,0.0,2019-08-17 11:53:46
1.0,82.0,110.0,280.0,13.625,362.0,7.125,0.0,82.0,500.89,293.6,3.107,0.0,157.0,0.0,2019-08-17 11:53:47
2.0,82.0,110.0,278.0,13.625,361.0,7.125,0.0,82.0,503.47,293.20000000000005,3.116,0.0,157.0,0.0,2019-08-17 11:53:48
